client_id,client_name,full_text
343,Client 343,"Client 343: Здравствуйте, сколько стоит стелька для поперечно вальгусного плоскостопия?
Client 343: Марина
Виктория: 151,66 немецкого производителя, 83,31 российского."
342,Мария,"Мария: Здравствуйте, подскажите пожалуйста как правильно подобрать размер чулков.
Виктория: Размер лечебного компрессионного трикотажа подбирается по специальным таблицам на основании строго проведенных измерений. При склонности к отекам измерения необходимо производить утром, не вставая с постели. Чтобы правильно определить необходимый вам размер компрессионных чулок, необходимо измерить следующие параметры ноги:
•	окружность голени в самом узком месте;
•	окружность голени в самом широком месте;
•	окружность под коленом (в области бугристости большеберцовой кости)
•	окружность через середину коленной чашечки
•	окружность середины бедра
•	окружность бедра на 5 см ниже ягодичной складки
•	длина ноги от пятки до ягодичной складки."
341,Client 341,"Client 341: Здравствуйте, соориентируйте от 5 элемента в замке где вас искать?"
340,Георгий,"Георгий: Здравствуйте,подскажите пожалуйста в чем отличие ORLETT наколенник RKN-203 от RKN-202
Виктория: Здравствуйте!
Наколенник RKN-202 неразъемный, RKN-203 - разъемный.
Георгий: Спасибо"
339,Алеся,"Алеся: Добрый день
Алеся: как вам можно сбросить фото, какая нам нужна можель
Алеся: модель
Виктория: Здравствуйте.
Можете отправить на вайбер. Тел. 375291450303.
Алеся: отправила
Алеся: жду от вас ответа, заранее большое спасибо"
338,Вероника,"Вероника: Добрый день! Подскажите пожалуйста, перед тем, как подобрать ребёнку ортостельку, могут ли в Ваших салонах сделать компьютерное сканирование его стоп? Благодарю
Вероника: Вероника
Виктория: Добрый день, конечно!
Компьютерное сканирование стоп рекомендуется к прохождению для более точного подбора ортопедических стелек.
Вероника: Благодарю!"
337,Ольга,"Ольга: Здравствуйте! Меня зовут Ольга. Хочу купить ортопедические стельки для обуви в армию сыну в берцы. Подойдут стельки спортивные за 147 р , артикул АХ1352?
Виктория: Добрый день, подойдут."
335,Анжелика,"Анжелика: Добрый день! ПОдскажите. пожалуйста. есть ли в наличии данная модель на Гикало 1: КОМПРЕССИОННЫЕ КОЛГОТКИ ДЛЯ ПОЛНЫХ БЕДЕР TONUS ELAST 0404 LUX MAX 2КК, КАРАМЕЛЬ - 5 размер
Виктория: Да, эти колготки есть в нашем салоне на Гикало,1. Можем их там на Вас забронировать.
Анжелика: если возможно, забронируйте пожалуйста
Анжелика: Тихонович Анжелика
Виктория: Товар отложен на Ваше имя. Благодарим)
Анжелика: И Вам спасибо и хорошего дня!"
336,Юлия,"Юлия: Добрый день!
Юлия: Интересует корсет LSS-114.
Подскажите, пожалуйста, можно ли куда-то подъехать и подобрать его по размеру?
Юлия: Вы здесь?
Виктория: Смотря какой размер Вам нужен, не все размеры могут быть в салонах
Юлия: Нужны самые большие, что есть в размерном ряду
Юлия: Подскажите, на информацию о наличии на сайте можно ориентироваться?
Виктория: Конечно."
334,Елена,"Елена: Здравствуйте а вы сегодня работаете???
Елена: Здравствуйте а вы сегодня работаете???
Виктория: Какой салон Вас интересует?"
333,Ирина,"Ирина: Добрый день. Меня интересует MARCEL черный, планируется ли поступление в салон в г.Могилев.
Виктория: В нашем салоне в Могилёве они есть от 36-го по 41-ый размер.
Ирина: На сайте я вижу отметку, что в наличии нет.
Ирина: Раз они в наличии в Могилеве есть, то вопросов больше нет. Спасибо!
Виктория: https://www.ortos.by/catalog/ortopedicheskaya-obuv/zhenskaya/zhenskie-ortopedicheskie-sandalii-ortmann-marcel-chernyy/?offer=43476."
332,Артём,"Артём: Здравствуйте,одной пачки полимерного бинта хватит наложить гипс чуть выше колено ?
Виктория: Обычно врач рекомендует какое количество, какой ширины и какой степени иммобилизации нужен бинт. Но одной пачки будет недостаточно."
331,Елена,"Елена: прописали каркасные стельки от продолтного плоскостопия. можете помочь?
Виктория: Здравствуйте!
Можем предложить данные модели: 
https://www.ortos.by/catalog/ortopedicheskie-stelki/stelki-supinatory/ortopedicheskie-karkasnye-stelki-ortmann-favora/?offer=39740
https://www.ortos.by/catalog/ortopedicheskie-stelki/stelki-supinatory/stelki-bauerfeind-ergopad-weightflex-2/?offer=39470
https://www.ortos.by/catalog/ortopedicheskie-stelki/stelki-supinatory/sportivnye-ortopedicheskie-stelki-ortmann-fortius/?offer=39669
Елена: о, спасибо!"
330,Client 330,"Client 330: Здравствуйте. Подойдёт ли ребенку 4.5 года?
Client 330: Ирина
Client 330: ПОВЯЗКА КЛЮЧИЧНАЯ ДЕТСКАЯ ТРИВЕС???
Виктория: Здравствуйте!
Для определения размера необходимо измерить окружность грудной клетки.
Client 330: 58см"
328,Клара,"Клара: здравствуйте. ТРОСТЬ АЛЮМИНИЕВАЯ С ДЕРЕВЯННОЙ РУКОЯТКОЙ СКЛАДНАЯ. Написано Выдерживает нагрузку до 100 кг. Это вес человека?
Виктория: Добрый день, да.
Клара: спасибо"
327,Елизавета,"Елизавета: Добрый день. Подскажите пожалуйста, никогда не покупала компрессионные чулки, похтому возник вопрос. Цена указана за 1шт или за пару?
Виктория: Здравствуйте!
Во всех моделях, кроме моночулка, цена указана за пару.
Елизавета: Благодарю за ответ
Елизавета: Подскадите еще пожалуйста, подойдут ли КОМПРЕССИОННЫЕ ПРОТИВОЭМБОЛИЧЕСКИЕ ЧУЛКИ VENOTEKS HOSPITAL THROMBO18 1A210 1КК на невысокий рост? (Длина ноги 63)
Виктория: В данной модели длина ноги должна быть 70-80 см, т.е. будут длинноваты.  В данном случае, можем порекомендовать сильно не растягивать чулок при надевании."
325,Анна Решетник,"Анна Решетник: Здравствуйте, есть ли в наличии компрессионные колготки для беременных 2 класс компрессии?
Виктория: Здравствуйте.
Можем предложить данную модель: https://www.ortos.by/catalog/meditsinskiy-kompressionnyy-trikotazh/kolgotki/kolgotki-dlya-beremennykh/kompressionnye-kolgotki-dlya-beremennykh-s-mikrofibroy-venoteks-comfort-2c402-2kk/?offer=41345"
322,Ксения,"Ксения: Добрый день!есть ваш магазин в Пинске!?нужны чулки 2 компрессии ,как подобрать размер
Виктория: В Пинске нашего салона нет.
Виктория: Размер лечебного компрессионного трикотажа подбирается по специальным таблицам на основании строго проведенных измерений. При склонности к отекам измерения необходимо производить утром, не вставая с постели. Чтобы правильно определить необходимый вам размер компрессионных чулок, необходимо измерить следующие параметры ноги:
•	окружность голени в самом узком месте;
•	окружность голени в самом широком месте;
•	окружность под коленом (в области бугристости большеберцовой кости)
•	окружность через середину коленной чашечки
•	окружность середины бедра
•	окружность бедра на 5 см ниже ягодичной складки
•	длина ноги от пятки до ягодичной складки."
321,Артем,"Артем: ДД
Артем: как чулки подобрать?
Артем: приезжать в салон нужно?
Виктория: Если есть возможность, то лучше приехать. Если нет, то замеряетесь следующим образом:
Виктория: Размер лечебного компрессионного трикотажа подбирается по специальным таблицам на основании строго проведенных измерений. При склонности к отекам измерения необходимо производить утром, не вставая с постели. Чтобы правильно определить необходимый вам размер компрессионных чулок, необходимо измерить следующие параметры ноги:
•	окружность голени в самом узком месте;
•	окружность голени в самом широком месте;
•	окружность под коленом (в области бугристости большеберцовой кости)
•	окружность через середину коленной чашечки
•	окружность середины бедра
•	окружность бедра на 5 см ниже ягодичной складки
•	длина ноги от пятки до ягодичной складки."
155,Юлия,"Юлия: Добрый день! Подскажите, пожалуйста, в каком из Ваших магазинов можно померять модель DILARA размер 36?
Юлия: Юлия
Виктория: Здравствуйте.
Можно обратиться в салон Ортос по адресу ул. Энгельса, 34.
Можем забронировать для Вас этот размер в салоне.
Юлия: да, будьте так любезны, пожалуйста.
Виктория: Уточните, пожалуйста, Ваш контактный номер телефона для бронирования.
Юлия: +375297530033
Виктория: Номер заказа 2108, срок бронирования - 3 дня. Салон работает ежедневно с 9:00 до 20:00.
Юлия: Отлично! Спасибо огромное!
Юлия: Добрый день! Подскажите, пожалуйста, где можно померять модель BERKEMANN ALLISSIA-VELCRO размер 37?
Виктория: По городу Минску они остались только в ТЦ ""Замок"" пр-т Победителей,65. Можем забронировать их там на Вас.
Юлия: а можно их на следующей неделе передать на Малиновку или Маркса?
Виктория: По правилам компании перемещение между салонами не осуществляем.
Юлия: хорошо, спасибо!
Юлия: Добрый день! Подскажите, пожалуйста, в каком салоне есть размер 37, модель
Юлия: сабо Олимпия, глубокий синий
Юлия: можно их забронировать завтра до конца дня?
Юлия: не вижу Ваш ответ....
Виктория: Добрый день, Юлия. Проверяли по наличию.
Виктория: Данная модель есть в салоне по адресу Притыцкого, 158.
Юлия: ок, можно их оставить завтра до конца дня?
Виктория: Забронировали на имя Юлия на 2 дня-до конца дня 7.03.
Юлия: Спасибо!
Виктория: Ждем на примерку! Хорошего дня!
Юлия: 👍
Юлия: С наступающим! Весны, тепла, улыбок!
Виктория: Благодарим! И Вас!!!!🌹
Юлия: они до скольки завтра работают?
Виктория: ежедневно без выходных с 9:00 до 20:00
Юлия: Отлично! Спасибо!
Юлия: Добрый день! Подскажите, пожалуйста ЖЕНСКИЕ ОРТОПЕДИЧЕСКИЕ САНДАЛИИ ORTMANN MARCEL, БЕЛЫЙ В ЦВЕТОЧЕК - 36 размер в каком салоне можно померять?
Юлия: ок
Юлия: не вижу Ваш ответ...
Виктория: По городу Минску есть этот размер в салоне на Энгельса, 34. Можем забронировать на Вас эту пару.
Юлия: да, хорошо, спасибо!
Виктория: ЖЕНСКИЕ ОРТОПЕДИЧЕСКИЕ САНДАЛИИ ORTMANN MARCEL, БЕЛЫЙ В ЦВЕТОЧЕК - 36 размер отложены на имя Юлия в нашем салоне по ул. Энгельса, 34. Бронь держится 3 дня, поэтому до 23.03 подъезжайте и примеряйте)
Юлия: Отлично! Спасибо!"
320,Вероника,"Вероника: Здравствуйте. Есть ли в наличии компрес чулки на рост 160?
Виктория: Здравствуйте!
Какой класс компрессии необходим?
Вероника: 1 класс
Вероника: Да
Виктория: Чулки 1 класса компрессии на рост 160 будут в наличии  в наших салонах. Но, чтобы правильно подобрать размер нужно измерить параметры ноги. Если есть возможность подъехать в салон, чтобы консультанты правильно сняли мерки, то подъезжайте в любой из наших салонов."
212,Жанна,"Жанна: Добрый вечер. Длина стопы 268 мм. Подойдёт ли 42 размер,имеющихся в наличии босоножек? Спасибо)
Виктория: Какая модель Вас заинтересовала?
Жанна: БОСОНОЖКИ ORTMANN FLORENTINA
Жанна: Добрый вечер
Виктория: У данной модели в 42 размере длина стельки составляет 27 см.
Жанна: Здравствуйте. Спасибо большое.Цена,указанная в интернет магазине, окончательная. У меня есть карта клиента. Может быть ещё добавится скидка?
Виктория: При наличии акционной скидки на модель скидка по карте клиента не применяется.
Жанна: Спасибо
Жанна: Здравствуйте. БОСОНОЖКИ ORTMANN FLORENTINA только в интернет магазине возможно приобрести? Или есть в просто магазине ОРТОС?
Виктория: Их можно приобрести в интернет-магазине с доставкой без примерки. Или при наличии нужного размера в салоне, Вы можете забрать их там.
Жанна: Как узнать, есть ли они в салоне?
Виктория: Какой размер Вас интересует?
Жанна: Добрый день. 42
Виктория: По Минску есть в салонах на Гикало,1 и Руссиянова, 4.
Жанна: Добрый день. Спасибо
Жанна: Здравствуйте. Артикул FLORENTINA босоножки коричневые, есть во всех салонах г. Мінска, я посмотрела. У меня 42 размер обуви. Какой размер будет по вашей маркировке? Спасибо.
Виктория: Эта модель 42 размера есть в салонах на Гикало,1 и Руссиянова, 4. Подскажите длину Вашей стопы."
319,Маргарита,"Маргарита: здравствуйте
Маргарита: Маргарита
Маргарита: здравствуйте
Маргарита: можно узнать стоимость плантографии
Виктория: Здравствуйте!
Данная услуга является бесплатной. Пройти сканирование можно без предварительной записи во всех салонах (кроме салона по адресу г. Минск, ул Филимонова, 55 к. 3) ежедневно с 9 до 20. Будем рады Вас видеть!"
318,Client 318,"Client 318: Добрый день. Есть ли чулки плоской вязки для ношения при лимфедеме?
Виктория: Здравствуйте!
В ассортименте ОРТОС представлена только круговая вязка."
317,Ольга,"Ольга: Здравствуйте. Подскажите пожалуйста у меня укорочение одной ноги на 3.5 см у Вас есть стельки для решение моей проблемы?
Виктория: Здравствуйте.
В данной ситуации можем предложить только индивидуальное изготовление ортопедических стелек.
Сеть салонов ОРТОС планирует ввести услугу индивидуального изготовления. Мы можем внести Вас в лист ожидания, когда появится какая-либо информация по данному вопросу, свяжемся с Вами.
Ольга: Да, пожалуйста"
314,Андрей,"Андрей: добрый день
Андрей: Подскажите, пожалуйста, как подобрать гольфы?
Виктория: Здравствуйте.
На странице модели под размерной сеткой необходимо выбрать опцию ""Подобрать размер"", где будет указано, какие параметры измерить и можно будет соотнести их с размерной сеткой.
Андрей: Здравствуйте. А в салоне могут подобрать размер?
Андрей: Если приехать
Виктория: Да, в салоне продавцы-консультанты измерят параметры и подберут модель и размер.
Андрей: спасибо"
307,Алексей,"Алексей: Добрый день, мне нужны стельки для плоскостопия 3 степени 46 размера. На сайте нет фильтра по размерам
Виктория: Да, есть. Так же в сети ортопедических салонов ORTOS есть бесплатная услуга компьютерного сканирования стоп. Пройти сканирование можно без предварительной записи, ежедневно с 9 до 20  во всех салонах, кроме салона по адресу г. Минск, ул. Филимонова,55, корпус  3. Будем рады Вас видеть!
Алексей: А подскажите, пожалуйста, артикул либо ссылку на товар. Не могу найти
Алексей: И сориентируйте по стоимости, пожалуйста
Виктория: Можем предложить данную модель, стоимость 86,92 руб: https://www.ortos.by/catalog/ortopedicheskie-stelki/stelki-supinatory/stelki-ortopedicheskie-karkasnye-myagkie-tryekhchetvertnye-ortmann-senso/?offer=39778
Алексей: Хорошая модель, но в описании указано:
Алексей: комбинированного плоскостопия
Алексей: Может есть именно для плоскостопия 3-й степени? Если не ошибаюсь, там должна быть подушка (или как правильно называется) в центре верхней части
Виктория: Рекомендуем также рассмотреть модель: https://www.ortos.by/catalog/ortopedicheskie-stelki/stelki-supinatory/ortopedicheskie-stelki-ortmann-elegant/?offer=39852
Алексей: Большое спасибо, буду разбираться"
316,Анна,"Анна: Здравствуйте! Какие размеры у подушки https://www.ortos.by/catalog/ortopedicheskie-podushki-i-matrasy/ortopedicheskie-i-anatomicheskie-podushki/podushka-ortopedicheskaya-trelax-respecta-teens-p05/?offer=43132?
Виктория: Здравствуйте!
Размер 38х60х8(10) см."
315,Client 315,"Client 315: Добрый день. Наколенник optio KT 3-8-5 будет ли в других размерах в ближайшее время?
Виктория: Здравствуйте.
Данная модель больше не поставляется в салоны сети ОРТОС."
313,Евгения,"Евгения: Здравствуйте, скажите пожалуйста сегодня в Уручье купила стельки и сказала девушке что у меня 25.5 см по стельке . Приехала домой померила , а они 25((( я ещё подумала что прямо в притык они мне как-то. Но я не из Минска (
Евгения: Могу фото прислать как нога в стельку легла. Я при примерке ещё спросила чего стелька уже чем моя стопа, на что мне девушка ответила, что в стельке главное это выступы для правильного распределения нагрузки
Виктория: Здравствуйте.
По данному вопросу необходимо обратиться по месту приобретения изделия.
г. Минск, ул. Руссиянова, 4
с 9:00 до 20:00 без обеда без выходных
+ 375 (29) 156 77 03
+ 375 (33) 912 77 03
+ 375 (17) 336 36 03"
311,Наталья,"Наталья: Здравствуйте  хочу   заказать  ортопедические обувь
Виктория: Какая модель и какой размер Вас интересует?"
312,Галина,"Галина: Добрый утро ! Как правильно подобрать компрес. чулки?
Виктория: Вам нужно замерить окружности щиколотки, голени, под коленом, середину колена, середину бедра, само бедро, а также длину ноги."
308,Девушка,"Девушка: Здравствуйте.скажите,если у вас нужного размера корректора осанки нет,то вам оставлять заказ или как?
Девушка: ?
Виктория: Какой степени фиксации Вам нужен корректор осанки?
Девушка: Средней
Виктория: Чтобы правильно подобрать размер, нужно измерить окружность под грудью. А лучше подъехать в салон и на месте примерить."
309,Ирина,"Ирина: Добрый день. Хочу уточнить сканирование стоп бесплатная процедура?! Записываться нужно или можно подойти в любое удобное  время?!
Виктория: Услуга бесплатная. Пройти сканирование можно без предварительной записи, ежедневно с 9 до 20  во всех салонах, кроме салона по адресу г. Минск, ул. Филимонова,55, корпус  3. Будем рады Вас видеть!
Ирина: Во всех салонах республики?
Виктория: Да, кроме салона по адресу г. Минск, ул. Филимонова,55, корпус 3.
Ирина: Отлично, спасибо!"
306,нина,"нина: добрый день
нина: изготавливаете ли вы индивидуальные стельки?
Виктория: Добрый вечер! В данный момент услуга изготовления индивидуальных ортопедических стелек не осуществляется. Вы можете обратиться в любой из наших салонов, провести бесплатную компьютерную диагностику стоп и подобрать стельку из базового ассортимента. Будем рады Вас видеть в ортопедических салонах ORTOS."
305,Калиса,"Калиса: Здравствуйте вы работаете с картой покупок?
Калиса: Калиса
Виктория: Рассрочка по карте покупок 2 месяца."
304,Гражина,"Гражина: Здравствуйте,скажите пожалуйста,, есть ли у Вас повязка ключичная детская рост ребёнка 98-104?
Виктория: Чтобы правильно подобрать ключичную повязку, нужно знать окружность грудной клетки ребёнка."
303,Client 303,"Client 303: Здравствуйте. Есть ли в наличии в тц замок ФИКСАТОР ПЕРВОГО ПАЛЬЦА КИСТИ И ЛУЧЕЗАПЯСТНОГО СУСТАВА ORLETT
Client 303: Который за 119,7
Виктория: Здравствуйте, есть в наличии. Можем забронировать для Вас.
Client 303: А он безразмерный?
Client 303: При синдроме де кервена подходит?
Виктория: Да, подойдет. Размер универсальный.
Client 303: Забронируйте, пожалуйста.
Client 303: До скольки вы работаете?
Client 303: На имя Алексей
Виктория: Стоимость 119,70 руб, товар забронирован на Ваше имя. 
Салон работает до 21:00.
Client 303: Спасибо!"
302,Дмитрий,"Дмитрий: Добрый день!
Дмитрий: Подскажите, пожалуйста, есть ли компрессионые чулки на Руссиянова 4?
Виктория: Здравствуйте.
Компрессионные чулки представлены в салоне на Руссиянова, 4. Вам необходим конкретный производитель и размер?"
301,Client 301,"Client 301: Здравствуйте, скажите пожалуйста, во все салонах можно оплатить через приложение ОПЛАТИ?
Client 301: Екатерина
Виктория: Здравствуйте!
Да, данный вид оплаты доступен во всех салонах сети ОРТОС."
300,ольга,"ольга: витебск очень хочу работать в магазине ортоз.ольга 293409078..
Виктория: Передадим информацию в нужный отдел."
299,Юрий,Юрий: Здравствуйте. Заказ 2724 - можно ли забрать?
298,наталья,"наталья: добрый день как у вас куаить чулки компрессии
Виктория: Вы можете подъехать в любой из наших салонов, где наши консультанты профессионально снимут параметры Ваших ног и подберут Вам правильный размер. Либо Вы сами делаете замеры по таблице, которая указана в карточке интересующего Вас товара и оформляете заказ по телефону."
297,Милана,"Милана: Добрый день! Воротник Шанца есть в наличии ? Как его правильно подобрать ?
Милана: Милана
Виктория: Здравствуйте!
Для определения размера необходимо измерить высоту шеи от угла челюсти до ключицы."
296,Client 296,"Client 296: Добрый день
Виктория: Здравствуйте.
Уточните, пожалуйста, Ваш вопрос."
295,Наталия,"Наталия: Добрый день, подскажите пожалуйста где вы находитесь в минске?
Виктория: Здравствуйте.
В Минске есть 7 салонов: https://www.ortos.by/store/"
294,Иария,"Иария: Где получить консультацию врача по компрессионному лечебному белью
Виктория: Здравствуйте.
В салонах сети ОРТОС можно получить консультацию продавцов-консультантов по подбору компрессионного трикотажа. Для консультации врача рекомендуем обратиться в поликлинику либо поискать мед. центры."
293,Илья,"Илья: Здравствуйте!
Илья: у вас есть сертификаты порадочные ?
Виктория: Здравствуйте!
Есть сертификаты номиналом 50, 100 и 200 руб. Подробнее по ссылке: https://www.ortos.by/catalog/podarochnye-sertifikaty/
Илья: Спасибо большое)"
291,Client 291,"Client 291: Здравствуйте
Client 291: Вы сегодня работаете?
Виктория: Здравствуйте!
Все салоны работают в обычном режиме.
Client 291: Бандаж голеностопного сустава есть в продаже в салоне возле каменки?
Виктория: В салоне по адресу ул. Притыцкого, 158 представлены ортезы на голеностопный сустав."
292,Client 292,"Client 292: Бандаж мужской послеоперационный 92 см
Client 292: добрый день
Client 292: нужен вот такой бандаж, после операции на сердце. Можете что нибудь посоветовать из вашего ассортимента, спасибо
Виктория: Здравствуйте.
В ассортименте представлена только одна модель Тривес Т-1339. 92 см это окружность грудной клетки?
Client 292: Да это окружность грудной клетки
Виктория: Подойдет размер №3.
Можем забронировать для Вас в салоне."
290,Client 290,"Client 290: Добрый день
Client 290: Артикул 1C102
Виктория: Подскажите, какой размер Вам нужен?"
289,Елена,"Елена: Здравствуйте, вы работаете 8 марта?
Виктория: Да. По обычному графику.
Елена: Спасибо"
288,Анастасия,"Анастасия: здравствуйте. можно заказать фиксатор тазобедренного сустава OPTIO левосторонний. размер XXL  СПАСИБО
Виктория: Данный бандаж остался только в размере XS. Поставок других размеров не будет, т.к. сотрудничество с этой фирмой не планируется.
Анастасия: спасибо очень жаль"
286,Настя,"Настя: Добрый вечер
Настя: След.вопрос- ортопедич.стельки можно покупать без примерки ориентируясь только на размер который носит человек?
Виктория: Ортопедические стельки лучше всего примерять. Также в сети ортопедических салонов ORTOS есть бесплатная услуга компьютерного сканирования стоп. Пройти сканирование можно без предварительной записи, ежедневно с 9 до 20  во всех салонах, кроме салона по адресу г. Минск, ул. Филимонова,55, корпус 3. Будем рады Вас видеть!
Настя: Стельки же в новом виде возврату не подлежат?
Настя: И еще подскажите пож если мне нужны стельки При центральноц пяточной шпоре. Это какие?
Виктория: Подлежат без признаков носки с чеком, не подлежат только силиконовые стельки. https://www.ortos.by/catalog/ortopedicheskie-stelki/stelki-supinatory/ortopedicheskie-karkasnye-stelki-ortmann-favora/?offer=39740, https://www.ortos.by/catalog/ortopedicheskie-stelki/stelki-supinatory/stelki-ortopedicheskie-antishpora-orto-profi/?offer=39585. Рассмотрите такие варианты."
287,Вероника,"Вероника: Здравствуйте ,а на балы тоже скидки до 8 марта ?
Виктория: На весь ассортимент товара в период с 4 по 8 марта в день визита в салон Вы сможете поучаствовать в акции ""случайна скидка"" - достать из специального бокса праздничную скидку от 5 до 15% на все товары в чеке."
285,Лариса,"Лариса: Так у вас размеров на многие модели нет 37.5-38, что это за акция тогда?
Лариса: Какие модели размер 37.5-38 есть в наличии?
Лариса: Только 36 и 40 размеры в основном есть
Виктория: Здравствуйте.
Можем предложить данные модели: https://www.ortos.by/catalog/ortopedicheskaya-obuv/zhenskaya/filter/size_all-is-37-12-or-38/apply/
Также обращаем Ваше внимание, что скидка по текущей акции не суммируется со скидочными товарами."
284,Людмила,"Людмила: Добрый день, выбрали ортез НАКОЛЕННИК ЭЛАСТИЧНЫЙ С МЕТАЛЛИЧЕСКИМИ ПРУЖИНАМИ ORLETT MNK-103. Помогите определиться с размером. Обхват колена 45см- пограничный между размерами L и M. Что посоветуете?
Виктория: Здравствуйте.
В случае, если параметры находятся на границе размеров, мы рекомендуем обратиться в салон и примерить два размера.
Людмила: Спасибо"
283,Венера,"Венера: Добрый день! А в Москву есть доставка?
Виктория: Здравствуйте!
Доставка производится только по территории РБ."
282,Client 282,"Client 282: Здравствуйте! Нужен Бандаж на брюшную стенку после операции. Объем живота 90, других обьемов нет , но размер одежды 50. Какой размер надо выбрать? Приехать всалон не могу - в больнице?
Client 282: Ирина
Client 282: Здравствуйте! Нужен Бандаж на брюшную стенку после операции. Объем живота 90, других обьемов нет , но размер одежды 50. Какой размер надо выбрать? Приехать в салон не могу - в больнице?
Виктория: Здравствуйте.
Можем предложить данную модель, для определения размера необходимо измерить окружность талии:  https://www.ortos.by/catalog/ortopedicheskie-izdeliya/bandazhi/bandazh-khirurgicheskiy-na-bryushnuyu-stenku-orlett/?offer=39396
Client 282: не могу измерить нечем
Client 282: БАНДАЖ ПОСЛЕОПЕРАЦИОННЫЙ ТРИВЕС
В наличии
99,35 руб.
Артикул: Т-1334
Производитель: ООО ""ТД ТРИВЕС СПБ"", Россия
Состав: полиамид 54%, хлопок 20%, эластан 16%, полиэстер 10%
РУ МЗРБ: ИМ-7.95937/1910 от 31.10.2019
Поставщик: ООО ""МедреальМаркет""
Гарантия: 6 месяцев
Дата изготовления: Указана на упаковке
Бренд: ТРИВЕС
Client 282: а этот чем отличается от предложенного
Client 282: ???
Виктория: Бандаж Orlett более мягкий, комфортный материал проницаем для воздуха и влаги.
Вы измеряли объем вокруг талии?
Client 282: нет , я написала, что в больнице нет возможности
Виктория: В сообщении выше Вы указывали окружность талии 90.
Client 282: это объем брюшной поверхности - так указала медсестра
Client 282: какой размер мне надо заказать?
Виктория: Размер М: https://www.ortos.by/catalog/ortopedicheskie-izdeliya/bandazhi/bandazh-khirurgicheskiy-na-bryushnuyu-stenku-orlett/?offer=39396
Или
Размер М: https://www.ortos.by/catalog/ortopedicheskie-izdeliya/bandazhi/bandazh-posleoperatsionnyy-trives/?offer=39391
Client 282: Вы можете указать на какой объем идет размер М? И на какой размер L?
Client 282: Где-то на сайте можно почитать про это?
Виктория: На странице товара под размерной сеткой есть опция ""Подобрать размер"", где можно увидеть параметры.
Бандаж Тривес размер М 83-96см, бандаж Orlett размер М 85-95 см."
281,Егор,"Егор: Здравствуйте, подскажите, пожалуйста, суммируется ли скидка, действующая до 8 марта со скидкой по карточке постоянного клиента?
Виктория: Здравствуйте.
Суммируется только с Vip картой (можно получить скидку 13%)."
280,Client 280,"Client 280: Здравствуйте сколько стоит
Виктория: Здравствуйте.
Стоимость ортеза ORLETT HAS-301 составляет 502,74 руб."
278,Владимир,"Владимир: Добрый день. Подскажите где в Минске можно пройти у вас сканирование стоп?
Владимир: И слышал что оно бесплатное, это так?
Виктория: Здравствуйте!
В сети ортопедических салонов ORTOS есть бесплатная услуга компьютерного сканирования стоп. Пройти сканирование можно без предварительной записи, ежедневно с 9 до 20  во всех салонах, кроме салона по адресу г.Минск, ул. Филимонова,55, корпус  3. Будем рады Вас видеть!"
277,Катерина,"Катерина: Добрый день
Катерина: КОМПРЕССИОННЫЕ КОЛГОТКИ ПЛОТНЫЕ BEFIT24 0404 LUX 2КК ЧЕРНЫЙ интересуют колготки . Размер s+
Виктория: Здравствуйте.
В данной модели нет размера S+. Для определения размера необходимо на странице товара (https://www.ortos.by/catalog/meditsinskiy-kompressionnyy-trikotazh/kolgotki/2-klass-kompressii/kompressionnye-kolgotki-plotnye-befit24-0404-lux-2kk-41308/?offer=41309) выбрать опцию ""Подобрать размер""."
276,Aliaksandr_L,"Aliaksandr_L: Здравствуйте
Aliaksandr_L: интересует
Aliaksandr_L: https://www.ortos.by/catalog/ortopedicheskie-izdeliya/ortezy-na-sustavy/ortezy-dlya-kolennogo-sustava/nakolennik-elastichnyy-s-silikonovym-koltsom-i-spiralnymi-rebrami-orlett-genuflex/?offer=40294
Aliaksandr_L: Здравствуй
Виктория: Какой размер Вам нужен?"
